timestamp,AABA,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GE,GOOGL,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,XOM,y,forecasts,scores
2008-02-05,28.78,18.63,46.82,81.61,69.84,23.51,80.73,30.99,35.09,244.96,194.66,28.89,107.06,20.69,63.72,45.05,29.24,53.37,79.31,47.32,29.91,14.95,23.5,66.06,47.13,50.06,72.9,38.24,49.46,84.11,72.8,85.51048423281031,12.710484232810316
2008-02-06,29.11,18.69,46.11,81.9,68.12,23.43,80.13,31.9,34.46,255.83,191.48,28.24,105.05,20.14,63.18,44.27,28.95,54.19,79.47,46.17,29.28,15.08,22.9,65.02,47.43,49.64,72.7,37.01,49.6,82.69,72.3,84.8105847675282,12.5105847675282
2008-02-07,28.63,17.14,45.3,78.71,67.55,21.85,77.11,31.26,34.08,248.68,185.77,27.55,102.89,19.66,62.81,43.39,28.92,53.37,78.6,45.63,28.34,14.9,22.6,65.08,47.13,49.1,71.53,36.54,47.85,80.97,67.37,84.3420120543169,16.97201205431689
2008-02-08,28.98,17.44,45.9,79.48,68.09,23.26,79.29,31.61,34.11,254.96,189.0,28.3,102.19,19.96,62.85,44.96,29.54,54.9,78.85,45.55,28.29,15.14,22.65,65.55,46.66,48.86,71.22,36.83,49.67,82.0,73.4,83.50534571849393,10.105345718493922
2008-02-11,29.89,18.29,44.51,79.46,68.12,23.65,80.22,32.27,33.94,260.52,187.87,28.02,103.05,20.4,62.13,43.89,29.68,55.73,78.38,44.55,28.52,15.18,22.37,64.91,46.46,48.2,71.47,36.4,48.84,81.85,73.14,82.71811019450593,9.578110194505925
2008-02-12,29.81,18.67,45.32,81.8,69.98,23.67,80.84,32.06,34.25,261.96,186.18,28.81,105.16,20.7,62.14,43.66,29.9,56.35,79.61,45.65,28.43,15.2,22.3,66.43,46.31,48.48,71.88,37.09,49.48,83.6,75.43,82.24689043413935,6.816890434139339
2008-02-13,29.78,18.1,45.5,84.35,70.61,23.62,80.92,32.07,34.65,261.51,180.29,28.54,107.13,21.06,62.59,43.55,30.22,57.07,79.55,46.91,28.62,15.47,22.7,67.39,48.44,47.6,73.36,37.75,50.62,84.71,74.99,82.20503077214903,7.215030772149035
2008-02-14,29.98,18.49,46.96,85.67,71.53,24.02,82.98,32.72,34.99,269.44,178.5,28.29,107.94,20.96,63.3,44.05,29.76,56.77,81.24,47.8,28.88,15.72,22.73,67.14,47.92,46.89,73.69,38.73,50.58,85.65,77.73,81.56660990088427,3.8366099008842696
2008-02-15,29.94,18.04,45.48,85.06,70.0,23.38,82.52,32.16,34.36,264.42,175.1,27.67,105.27,20.31,62.67,42.41,29.22,55.35,80.14,47.0,28.31,15.54,22.43,66.63,46.82,46.34,72.5,37.95,49.68,85.19,75.0,80.8740865550603,5.874086555060302
2008-02-19,29.34,18.0,45.54,86.11,70.61,23.56,84.39,32.53,34.56,267.74,180.31,27.88,106.94,20.4,63.25,43.54,29.5,55.82,80.25,47.95,28.8,15.72,22.5,66.93,48.6,48.19,72.49,38.19,50.1,86.52,73.54,80.41852896232284,6.878528962322832
2008-02-20,28.71,17.46,44.23,84.47,69.93,22.78,83.99,31.97,34.05,252.01,171.97,27.03,105.43,20.18,63.66,42.37,29.04,55.27,79.32,46.82,28.15,15.18,22.33,66.15,47.36,47.81,71.46,34.73,49.3,86.31,71.9,80.07869794065498,8.17869794065497
2008-02-21,28.76,18.01,45.54,84.12,71.99,23.81,85.57,32.63,34.36,256.68,178.5,27.76,108.1,20.61,63.38,43.14,29.16,56.28,80.06,47.09,28.62,14.92,22.67,66.27,48.15,48.17,72.17,35.88,49.85,87.71,73.94,79.25542953648981,5.315429536489816
2008-02-22,28.36,17.5,44.32,82.51,70.95,23.46,85.27,32.25,33.71,251.28,175.55,27.45,107.14,20.47,62.76,43.06,29.0,55.35,79.32,46.23,28.24,15.11,22.5,66.19,47.42,47.99,70.69,35.5,49.9,87.46,70.54,78.91728684482322,8.377286844823217
2008-02-25,28.42,16.94,45.1,83.26,71.25,23.52,85.54,32.82,33.55,253.23,175.35,27.28,107.43,19.75,63.34,43.43,29.1,55.61,79.56,46.18,27.65,15.18,22.5,66.12,47.83,47.3,72.42,36.0,50.19,87.17,72.35,78.71247150665847,6.36247150665848
2008-02-26,27.93,16.81,45.01,85.12,72.0,23.8,86.75,32.75,34.07,230.83,175.48,28.22,109.52,19.8,63.67,43.73,29.3,55.68,80.6,46.55,27.74,15.35,22.64,66.5,48.98,47.84,72.92,36.42,50.19,88.75,71.91,78.19628931571216,6.2862893157121675
2008-02-27,28.33,16.89,45.31,84.22,73.0,23.92,87.43,32.76,33.8,230.3,171.84,28.55,113.84,20.24,63.21,43.07,29.64,56.22,80.68,46.2,28.19,15.53,22.79,67.14,49.5,48.8,73.05,36.66,50.99,89.4,70.68,77.38014378116415,6.700143781164144
2008-02-28,27.98,18.17,45.42,83.51,73.83,24.72,88.22,32.93,33.98,235.49,180.28,28.64,115.6,20.54,63.1,44.0,30.0,55.0,80.06,45.42,28.02,15.5,22.75,66.76,48.68,48.91,72.55,35.98,51.13,89.12,70.3,77.237478206651,6.937478206651008
2008-02-29,27.94,18.47,44.02,84.03,73.77,24.3,88.47,32.13,33.74,236.17,174.39,27.52,114.04,20.33,62.7,41.88,29.55,54.3,79.65,44.85,27.69,15.33,22.65,66.55,47.66,47.58,71.24,36.84,50.38,88.77,67.01,76.83971829673246,9.829718296732452
2008-03-03,27.73,17.78,42.2,79.32,72.1,24.35,86.38,32.61,33.34,235.99,169.29,26.5,113.86,20.06,62.0,40.55,29.18,53.98,78.16,44.69,27.24,15.06,22.42,66.15,46.26,46.23,69.94,36.33,49.43,86.83,63.59,75.89640129032969,12.306401290329688
2008-03-04,27.8,17.43,41.77,79.78,72.67,24.09,86.66,32.16,33.17,225.7,163.61,26.79,113.4,19.65,62.1,39.37,29.3,52.9,77.92,43.71,27.02,14.91,22.15,65.95,45.54,46.01,68.9,36.01,49.73,87.47,61.67,75.39980151792852,13.729801517928522
2008-03-05,28.0,17.65,43.05,79.82,72.02,24.46,87.03,31.9,33.73,222.85,163.91,27.0,116.41,20.04,62.76,39.36,29.62,53.83,78.91,43.76,27.75,15.2,22.42,66.29,46.63,47.28,68.29,35.95,49.96,86.8,65.66,74.85339620705298,9.193396207052984
2008-03-06,28.64,17.8,42.11,80.55,71.64,24.32,88.53,31.55,33.54,224.07,162.95,26.68,115.06,20.1,62.95,38.18,29.76,53.64,78.7,43.27,28.06,15.16,21.98,66.5,47.08,47.08,69.53,35.85,50.24,86.93,64.75,74.35194653836875,9.60194653836875
2008-03-07,28.58,17.2,40.88,78.99,70.04,23.9,87.23,31.11,32.67,214.65,157.0,25.48,111.85,19.81,62.06,36.89,29.38,52.55,77.41,42.06,27.34,14.75,21.46,66.12,46.04,45.6,68.49,35.0,49.68,83.91,62.2,73.47603977026039,11.276039770260383
2008-03-10,28.87,17.43,41.56,76.53,70.0,24.12,85.55,30.82,32.44,214.63,159.99,25.95,113.12,20.11,61.69,37.73,29.42,54.65,76.73,41.8,27.83,14.54,21.37,65.75,46.6,45.16,67.6,35.05,50.0,82.75,63.9,72.86479064406427,8.964790644064273
2008-03-11,28.91,17.73,41.61,74.78,69.52,24.55,85.71,31.0,32.41,212.84,161.9,25.85,115.8,20.48,61.76,38.48,29.5,54.8,77.3,41.28,28.4,14.54,21.34,65.81,46.95,40.65,67.59,34.92,49.85,83.96,65.95,72.32332252318255,6.373322523182551
2008-03-12,28.89,18.15,43.84,73.71,73.8,25.17,87.5,31.26,33.45,220.23,164.03,26.21,116.44,21.17,62.45,38.85,29.58,54.47,77.97,42.19,29.43,14.5,21.77,66.64,48.75,35.75,68.5,35.27,50.02,86.61,66.77,71.5284127649652,4.7584127649652
2008-03-13,28.07,17.73,42.07,71.81,74.27,24.84,86.0,31.21,33.51,216.55,160.44,26.05,115.69,20.82,62.52,37.84,29.34,53.4,77.49,42.3,28.54,14.71,21.16,66.84,45.45,37.7,67.39,34.2,49.93,85.33,65.11,71.310333060061,6.2003330600609985
2008-03-14,27.85,18.55,43.13,75.79,76.5,25.05,87.51,31.33,34.52,221.71,167.0,26.75,116.07,21.24,63.37,38.8,29.46,55.18,79.72,42.32,28.72,15.4,21.32,67.71,46.88,38.64,69.15,34.99,50.71,87.74,68.61,70.99852909520936,2.388529095209364
2008-03-17,26.5,17.51,39.69,74.46,72.87,23.59,83.47,30.14,32.99,214.21,142.03,25.11,113.0,20.17,61.64,37.0,28.45,53.37,75.64,40.5,27.3,14.6,20.38,66.0,44.0,35.86,66.29,33.34,49.34,83.88,65.72,70.56759265777524,4.8475926577752375
2008-03-18,26.94,18.45,42.67,77.0,75.72,24.69,85.11,30.77,34.91,214.7,164.96,26.19,116.6,21.3,64.74,42.19,29.1,54.85,79.84,42.34,28.67,15.07,20.83,67.8,47.26,34.3,68.88,35.25,50.26,86.61,68.25,69.82621765620317,1.5762176562031698
2008-03-19,27.56,19.02,44.2,76.98,76.62,25.47,86.14,31.69,36.2,220.78,177.94,27.14,118.29,21.53,65.39,43.26,29.68,55.01,81.24,43.31,29.38,15.7,20.85,68.74,47.89,34.52,69.62,35.4,50.82,87.81,71.1,69.51526483338607,1.5847351666139247
2008-03-20,27.36,18.73,42.21,73.55,74.11,24.6,81.28,31.28,36.54,213.87,166.3,26.97,117.09,21.47,64.97,42.91,30.08,53.95,78.5,43.59,28.74,16.18,20.7,68.49,46.47,35.73,68.85,35.91,50.85,84.18,70.17,69.56719109518626,0.6028089048137417
2008-03-24,27.56,19.14,46.26,75.25,74.06,24.92,83.38,32.0,37.63,219.43,179.0,28.13,118.57,21.76,65.16,45.42,30.62,54.58,78.15,43.62,29.33,16.75,20.82,69.7,48.08,35.33,69.42,36.6,53.45,85.17,73.82,68.99945964588892,4.820540354111074
2008-03-25,28.14,19.99,47.35,76.88,76.39,25.73,84.27,31.99,37.25,228.96,177.51,29.17,119.1,22.32,64.93,46.02,30.59,55.67,78.83,44.35,29.33,17.31,20.68,69.98,47.47,35.41,70.42,37.06,53.53,86.26,75.83,68.97121648739476,6.8587835126052425
2008-03-26,28.63,20.12,47.36,75.66,76.04,25.3,84.62,31.91,37.02,226.52,178.49,28.55,117.59,22.03,64.21,45.27,30.7,55.83,78.73,44.53,29.03,17.04,20.72,69.32,47.61,35.25,69.9,36.78,52.88,85.23,74.14,69.27600852897011,4.863991471029891
2008-03-27,28.49,20.71,45.45,75.86,77.68,24.63,85.32,31.88,37.26,223.22,176.61,28.17,116.02,21.88,64.82,44.22,30.68,55.83,78.8,44.72,28.48,16.64,20.76,69.69,47.47,34.25,70.01,36.38,53.01,86.82,74.37,69.1133325836782,5.256667416321804
2008-03-28,28.32,20.26,44.98,74.44,77.37,24.28,84.89,31.59,36.87,223.95,169.57,27.6,115.86,21.2,64.84,43.2,30.79,55.69,78.39,44.76,28.23,16.58,20.68,69.55,47.73,34.24,69.74,36.05,52.01,86.05,71.0,68.79792150799521,2.2020784920047873
2008-03-31,28.56,20.47,43.21,74.0,77.0,24.08,84.95,31.04,36.58,218.04,164.17,27.39,114.15,20.71,64.29,42.71,30.4,55.56,78.06,38.75,27.88,16.44,20.69,69.56,47.75,34.4,68.66,36.06,52.2,85.69,70.25,68.6536826229381,1.5963173770618937
2008-04-01,28.07,20.9,44.9,75.02,78.89,24.52,85.08,31.52,37.36,224.09,171.49,28.2,115.2,21.51,65.13,45.13,30.5,56.04,79.61,38.39,28.83,17.15,21.05,70.41,48.99,34.85,69.24,37.18,53.19,84.8,72.99,68.58311134280024,4.406888657199758
2008-04-02,28.57,21.25,47.48,76.1,79.85,25.04,86.65,32.0,38.26,235.18,177.0,29.45,116.84,22.03,65.85,47.08,30.68,57.05,81.24,38.43,29.56,17.22,21.22,71.06,50.6,35.8,71.73,37.79,54.31,86.85,77.08,68.25215556774901,8.827844432250984
2008-04-03,27.65,21.01,46.0,76.55,78.19,24.09,86.91,31.43,37.74,231.1,174.79,29.02,114.35,21.7,64.8,45.37,30.14,56.44,80.59,37.14,29.0,16.86,21.41,70.2,49.54,35.38,71.12,37.66,54.1,88.0,75.15,68.25361871946619,6.8963812805338165
2008-04-04,28.0,21.74,46.66,76.04,76.86,24.36,88.03,31.52,37.82,228.73,176.55,29.01,116.05,21.94,65.24,45.85,30.26,56.22,80.3,38.31,29.13,17.29,21.33,70.47,49.27,36.15,70.73,38.26,54.91,88.48,75.26,68.62738735254685,6.632612647453158
2008-04-07,27.8,22.3,46.54,76.53,78.25,24.56,88.65,31.41,37.87,238.75,178.56,28.95,116.37,21.92,65.65,46.43,30.14,56.02,80.95,40.57,29.55,17.22,21.43,70.97,49.78,36.74,72.1,37.37,54.69,89.32,77.36,68.41397031441525,8.946029685584747
2008-04-08,27.72,21.94,46.8,74.51,76.85,23.82,87.9,31.36,36.9,236.76,177.3,28.2,115.72,21.39,65.98,45.24,30.14,55.42,79.5,40.51,28.94,16.56,21.35,70.01,49.93,36.68,71.35,36.96,54.01,88.73,76.4,68.13294449535202,8.267055504647985
2008-04-09,27.8,21.9,46.59,76.72,77.74,23.95,89.51,31.12,36.9,234.8,178.25,28.15,116.5,21.06,66.22,45.18,30.25,55.79,79.99,40.93,28.72,16.68,21.0,70.15,48.77,38.28,71.7,36.75,54.37,89.72,76.56,68.44870616899708,8.111293831002925
2008-04-10,28.39,21.59,45.0,78.45,76.02,23.75,90.19,30.79,36.4,232.71,173.9,27.62,116.93,21.57,66.26,44.2,30.44,55.59,79.69,41.64,28.83,16.58,20.86,70.09,49.12,36.99,70.68,35.94,54.55,89.53,74.48,68.55847758952558,5.921522410474424
2008-04-11,28.41,21.82,44.4,77.65,75.12,23.65,89.03,31.04,32.5,232.27,168.0,27.99,117.31,21.81,66.2,43.32,30.51,55.41,78.8,41.5,28.87,16.68,20.86,69.75,48.67,36.5,70.69,35.35,54.25,88.9,73.84,68.42107558410082,5.418924415899184
2008-04-14,28.18,20.97,43.34,76.68,74.79,23.28,88.8,30.23,32.38,228.81,166.45,28.11,116.2,21.12,65.99,42.4,30.2,55.49,78.29,41.13,28.24,16.58,20.54,70.12,49.37,35.85,69.37,35.84,54.89,88.74,71.7,68.54635803234446,3.1536419676555454
2008-04-15,28.05,21.34,43.08,77.56,76.09,23.41,89.7,30.07,32.04,229.29,165.06,28.1,117.1,20.91,65.63,42.18,30.52,55.79,78.61,41.88,28.12,16.65,20.6,70.39,49.22,36.13,70.5,35.5,55.21,90.06,72.97,68.81156420631405,4.158435793685953
2008-04-16,28.11,21.67,43.89,76.31,76.75,23.46,90.33,30.12,32.34,222.42,166.15,28.05,118.15,22.43,65.79,43.53,30.88,56.31,79.35,41.49,28.57,16.54,20.83,70.68,49.03,37.27,71.15,35.48,56.45,90.9,73.02,68.69502038663789,4.324979613362103
2008-04-17,28.4,22.02,43.39,76.4,77.85,23.98,91.2,30.24,32.11,228.04,167.74,28.0,122.39,22.17,65.64,44.34,30.5,57.11,80.57,40.11,29.12,16.5,20.5,68.72,49.35,35.72,71.33,35.81,56.78,92.48,74.18,68.34994470550711,5.830055294492894
2008-04-18,28.44,22.73,45.55,77.5,81.03,24.53,91.76,30.85,32.42,267.87,176.91,28.21,123.92,22.57,66.07,46.33,30.38,57.56,81.84,39.4,30.01,17.04,20.59,67.94,50.0,36.84,72.13,36.38,57.0,93.36,76.48,68.52952079647442,7.950479203525589
2008-04-21,28.52,23.17,45.12,78.71,83.89,24.35,93.15,31.1,32.7,269.96,179.57,28.5,123.62,22.5,66.25,45.29,29.96,58.59,83.0,40.64,30.19,16.87,20.36,66.91,49.94,37.04,71.98,35.9,56.07,94.0,80.03,68.63699488731609,11.393005112683909
2008-04-22,28.73,23.91,45.57,79.32,83.14,24.73,92.49,31.39,32.5,269.05,179.78,28.9,123.87,22.28,66.06,44.96,30.11,57.94,82.15,39.62,30.64,17.11,20.23,67.51,49.07,33.71,71.65,35.86,56.25,94.1,79.94,68.68258229761874,11.257417702381261
2008-04-23,28.24,23.44,44.14,80.65,82.5,25.36,94.25,31.47,32.49,279.25,180.84,28.68,123.69,22.19,67.12,45.41,29.88,58.41,81.52,38.77,30.45,17.1,19.88,67.87,49.26,34.06,71.85,35.8,56.31,94.27,80.3,68.95355670806015,11.346443291939849
2008-04-24,28.01,23.62,44.52,82.49,81.68,25.56,93.88,31.85,32.44,275.92,180.34,28.12,123.38,22.58,67.21,45.37,30.14,58.65,81.19,38.7,31.63,16.95,19.95,67.05,50.28,34.5,72.0,36.4,57.02,93.41,77.71,69.34042964880089,8.369570351199101
2008-04-25,26.85,24.39,46.84,83.38,82.53,26.11,92.66,32.04,33.01,274.78,190.26,29.01,124.5,22.63,67.57,47.29,30.12,59.75,78.85,40.08,30.05,17.13,20.17,67.27,51.0,33.81,73.0,36.51,57.93,93.21,77.81,69.42259963756385,8.387400362436154
2008-04-28,27.0,24.25,47.9,85.01,82.6,25.64,92.8,32.55,33.47,273.21,192.49,29.61,122.61,22.43,67.3,47.56,29.66,59.75,77.6,40.75,29.8,17.26,20.49,66.62,50.04,34.0,72.53,37.86,57.5,92.57,80.64,69.1545701997409,11.485429800259098
2008-04-29,26.35,24.44,48.08,84.54,82.76,25.26,92.61,32.32,33.19,275.69,190.25,29.63,122.04,22.63,67.25,47.34,29.4,59.15,77.19,38.24,28.8,16.96,20.26,66.21,50.6,33.47,73.09,37.98,57.41,92.42,81.42,69.51221346622162,11.907786533778378
2008-04-30,27.17,25.17,48.52,85.83,82.35,25.69,95.06,32.78,32.85,281.39,193.38,29.36,123.34,22.73,67.45,47.25,29.36,60.0,77.0,37.4,28.74,17.06,20.3,67.05,49.67,33.6,73.11,38.31,58.7,92.25,80.9,69.75124503045863,11.148754969541372
2008-05-01,27.69,24.99,48.33,84.86,81.92,25.64,94.86,32.45,32.8,289.44,191.77,29.09,121.06,22.36,67.13,47.68,29.3,59.54,76.94,37.81,28.5,16.7,20.17,67.03,50.51,32.72,72.5,38.41,58.2,90.1,78.4,69.72351704206004,8.676482957939967
2008-05-02,27.65,25.74,52.19,86.32,83.29,26.97,95.53,33.5,33.41,299.54,203.39,30.4,123.3,23.61,67.51,49.9,29.54,60.9,78.44,38.92,29.59,17.15,20.48,67.1,52.31,33.01,74.9,39.5,58.89,90.05,80.3,69.81949052263441,10.480509477365587
2008-05-05,23.05,25.99,50.33,85.32,83.03,26.46,95.33,33.72,33.36,299.73,198.61,29.89,122.29,23.38,68.04,48.32,29.38,60.96,78.62,39.37,29.93,16.44,20.6,66.7,51.72,33.56,74.69,39.49,57.08,89.7,77.27,70.16049075832032,7.109509241679675
2008-05-06,25.54,26.38,49.9,85.59,81.78,26.05,95.09,33.44,33.07,295.8,194.6,29.28,121.5,23.08,67.7,47.34,29.12,60.61,77.44,38.97,29.0,16.74,20.52,66.21,51.25,33.07,74.48,38.9,56.99,89.28,75.51,70.10565760904146,5.404342390958547
2008-05-07,25.57,26.58,50.89,86.03,82.75,26.25,96.76,34.21,33.01,295.43,197.6,29.25,122.78,23.6,67.48,48.22,29.14,60.4,77.95,38.85,29.69,16.94,20.25,66.59,51.35,32.74,74.86,38.47,56.27,90.07,75.26,69.81413408358048,5.445865916419521
2008-05-08,25.66,26.25,48.95,84.71,82.1,25.99,95.5,34.76,32.72,293.39,190.75,28.61,124.2,23.38,67.03,46.98,28.68,59.73,77.12,39.23,29.28,16.72,19.98,66.1,50.6,32.75,73.35,38.49,57.39,89.0,73.73,70.03475404752021,3.6952459524797945
2008-05-09,26.01,26.17,48.4,84.43,81.97,25.4,97.5,34.1,32.46,289.8,186.02,27.82,124.37,23.14,66.52,45.75,28.14,59.06,75.99,39.0,29.21,16.32,19.91,65.62,49.83,33.09,73.63,38.25,56.83,89.37,72.2,70.1188626149349,2.081137385065105
2008-05-12,25.8,26.46,49.28,84.4,82.23,25.45,97.2,34.15,32.33,287.66,189.45,28.01,123.82,23.36,66.59,46.82,28.09,59.3,76.67,39.01,29.4,16.29,19.85,65.43,50.21,33.18,73.17,38.02,57.69,88.43,73.0,69.89155384563291,3.108446154367087
2008-05-13,25.15,26.94,50.0,84.99,84.21,25.86,97.42,34.58,32.53,293.41,191.18,28.66,125.12,23.64,66.75,47.04,28.14,60.9,77.72,39.5,30.0,16.41,19.93,65.5,51.55,32.81,74.61,38.08,57.35,88.87,74.57,69.98479652804231,4.5852034719576835
2008-05-14,26.95,27.32,49.33,85.3,83.04,26.0,97.98,34.5,32.42,293.54,190.6,28.88,126.52,23.85,66.58,46.0,28.32,61.35,77.68,39.27,29.89,16.5,20.02,65.93,50.49,32.54,75.08,38.21,56.88,89.85,74.92,70.29020014432591,4.629799855674094
2008-05-15,27.54,26.69,49.51,85.71,82.76,25.68,98.48,34.65,32.66,289.79,189.78,29.09,127.33,23.92,66.98,46.05,28.25,60.4,77.7,39.82,29.98,16.97,20.06,65.28,50.99,32.1,74.85,38.93,57.57,90.33,73.89,70.20885846716685,3.681141532833152
2008-05-16,27.73,27.16,49.99,85.84,83.77,26.53,99.02,34.97,32.45,291.01,189.55,29.85,128.46,24.99,66.91,47.32,28.53,60.87,77.99,40.21,30.47,17.07,20.12,66.44,51.83,32.11,74.26,39.0,57.39,91.85,76.42,69.93006067616464,6.489939323835358
2008-05-19,27.9,26.84,48.84,85.56,83.9,26.51,100.62,34.79,32.13,289.56,185.67,28.65,127.68,25.2,66.6,46.55,28.55,60.76,78.66,39.95,29.87,16.88,20.05,66.51,50.64,32.58,73.79,38.75,56.95,92.91,79.01,70.14705286617,8.862947133830005
2008-05-20,27.68,25.97,47.93,87.05,83.92,26.13,102.76,34.5,32.25,287.6,183.33,28.04,126.05,24.55,66.44,45.66,28.75,60.28,79.04,39.79,29.3,16.8,20.18,66.63,50.37,33.65,74.1,38.83,56.15,94.47,82.17,70.26953821256923,11.900461787430771
2008-05-21,27.34,26.52,47.4,85.41,83.83,25.85,103.25,33.95,31.77,289.55,182.55,27.32,125.05,23.88,66.39,43.8,28.46,59.77,77.51,39.73,28.81,16.78,20.11,66.08,49.75,34.0,73.67,37.97,55.94,94.63,80.37,70.4335845091768,9.936415490823208
2008-05-22,27.3,25.61,45.52,81.05,83.65,25.36,102.85,33.78,31.01,276.25,176.2,26.84,123.55,23.82,65.69,42.4,28.34,58.75,76.37,39.12,28.28,16.27,19.77,65.32,49.17,34.5,72.02,37.29,55.2,93.76,78.68,70.49781190091406,8.182188099085948
2008-05-23,27.48,25.82,46.09,81.21,81.96,25.4,102.12,33.52,30.96,273.75,176.01,26.84,124.35,23.74,65.33,42.72,29.06,58.37,76.24,38.99,28.26,16.22,19.73,65.38,49.0,35.5,71.26,37.42,55.88,92.64,78.55,70.7576049200454,7.792395079954602
2008-05-27,27.5,26.11,45.56,81.6,81.43,25.06,99.95,33.31,30.42,272.75,171.76,26.9,124.01,23.29,64.82,42.4,29.28,57.87,75.73,38.93,28.11,16.23,19.58,65.38,48.42,34.69,69.87,37.03,55.8,90.04,78.26,70.6906646133498,7.569335386650209
2008-05-28,27.42,26.77,46.3,83.25,82.33,26.01,98.86,33.66,30.57,284.25,174.76,27.59,127.5,23.8,65.19,43.39,29.42,58.37,76.34,38.8,28.56,16.65,19.42,65.32,49.48,35.04,71.03,37.45,56.81,89.13,80.73,70.32784062313357,10.402159376866436
2008-05-29,27.34,26.68,46.28,81.82,83.2,25.58,100.04,33.86,30.45,287.68,174.49,27.35,128.76,23.27,64.66,42.69,28.76,58.7,76.6,38.67,28.21,16.85,19.34,64.88,48.36,34.1,69.96,37.78,56.93,89.87,80.61,70.61108681711681,9.998913182883186
2008-05-30,27.07,26.78,47.07,82.4,83.19,26.15,99.13,33.98,30.79,292.03,177.8,27.75,129.22,23.28,66.49,43.96,28.84,59.54,76.91,39.11,28.38,17.18,19.47,65.53,49.64,34.58,70.3,38.41,57.98,89.58,80.58,70.82695661356364,9.75304338643636
2008-06-02,26.8,26.94,46.25,82.61,82.44,26.72,98.82,33.5,30.75,291.54,177.0,27.41,128.49,23.05,66.55,42.63,28.52,59.12,77.41,38.96,28.24,17.07,19.43,65.92,49.52,34.22,70.43,38.4,57.41,88.09,81.15,70.73495660496387,10.415043395036136
2008-06-03,26.36,26.69,45.34,81.5,82.72,26.35,99.04,33.48,30.56,288.54,173.35,27.05,127.47,23.3,66.61,42.53,28.43,58.7,76.5,38.28,27.91,16.88,19.11,65.46,49.64,34.04,70.97,37.92,57.79,87.68,80.71,70.83236985844283,9.877630141557162
2008-06-04,26.25,26.29,45.2,77.54,82.35,26.22,97.18,33.15,30.46,282.95,170.0,27.07,127.87,22.81,66.7,41.74,28.12,57.43,76.17,38.13,27.28,16.74,19.0,66.0,48.97,33.92,69.41,37.52,57.49,85.3,80.11,71.19399494128088,8.916005058719122
2008-06-05,26.46,26.62,45.9,78.19,81.87,26.76,96.4,34.32,30.56,288.83,173.21,27.42,127.41,23.62,66.66,41.9,28.38,57.96,76.59,38.37,27.72,17.01,18.74,66.56,49.46,33.87,69.44,37.05,58.5,86.25,82.11,71.21253918371303,10.897460816286966
2008-06-06,26.5,26.86,46.6,76.54,81.88,27.32,100.61,34.14,30.86,290.16,175.07,27.45,127.77,23.66,66.58,41.79,28.5,57.7,76.73,38.59,27.99,17.34,18.54,66.35,49.71,33.72,69.43,38.71,59.33,89.79,83.24,71.12285194930993,12.117148050690062
2008-06-09,26.5,26.4,45.14,73.4,80.07,26.72,99.95,33.32,30.23,284.31,170.85,27.22,125.38,23.08,65.88,40.32,27.75,58.37,75.32,37.6,27.65,16.97,18.1,65.35,47.46,33.04,67.36,38.26,58.98,87.61,81.19,71.4296178921988,9.760382107801192
2008-06-10,26.32,25.79,43.87,73.46,80.3,26.16,100.57,32.89,29.93,275.05,163.75,26.39,124.88,22.31,65.21,37.23,28.06,59.01,75.13,36.68,27.36,17.01,17.92,65.63,47.59,33.01,67.2,37.72,59.26,88.77,78.2,71.78908987653838,6.410910123461619
2008-06-11,26.42,26.33,44.5,73.44,79.85,26.35,99.55,33.75,30.38,278.4,167.0,26.71,125.9,22.54,65.51,38.5,28.86,59.77,76.0,36.5,27.85,17.13,17.92,66.43,48.43,32.49,67.05,37.37,59.65,88.8,79.35,71.8264030334942,7.523596966505792
2008-06-12,26.33,25.93,42.89,74.01,79.54,25.94,98.87,33.53,29.97,274.65,163.24,26.04,123.85,22.05,65.24,37.71,28.66,58.98,75.5,35.86,27.4,16.92,17.62,66.4,47.07,32.04,67.32,36.89,58.92,87.98,78.02,71.95470064353277,6.0652993564672215
2008-06-13,22.82,24.52,43.84,74.76,80.87,26.24,97.45,33.48,29.36,281.03,169.47,26.69,124.42,22.24,65.78,38.39,28.52,59.61,76.19,35.65,28.63,16.77,17.79,66.77,48.67,30.3,68.46,36.95,59.38,86.53,76.7,72.30090993115091,4.399090068849091
2008-06-16,22.95,24.47,44.37,74.77,81.38,26.17,99.51,33.77,28.69,283.53,177.74,27.47,125.46,22.45,65.96,39.48,27.71,59.44,75.76,35.36,29.02,17.21,17.91,66.25,47.48,30.65,68.35,36.54,58.9,88.49,78.42,72.20501933197595,6.2149806680240545
2008-06-17,23.58,25.44,45.04,75.38,81.48,26.36,99.8,33.85,29.18,288.46,185.04,27.55,127.1,22.94,66.04,40.36,27.28,60.27,75.44,35.12,29.04,17.3,17.85,65.97,48.39,30.28,69.37,36.35,59.49,87.87,83.15,72.17438095497185,10.975619045028154
2008-06-18,23.22,25.87,42.45,73.37,80.34,25.79,99.93,32.97,28.7,282.54,176.66,26.66,124.55,22.35,65.28,38.53,26.89,58.95,74.64,34.68,28.55,16.92,18.5,65.59,46.96,29.97,67.85,35.72,58.2,88.08,82.0,72.60657279041179,9.39342720958821
