,y,forecasts,scores
413,4.111986001749779,3.539105501893212,0.5728804998565669
414,4.184829991281602,3.619203888944873,0.5656261023367293
415,4.260869565217407,3.663869136758066,0.5970004284593413
416,4.246100519930662,3.7990531239167487,0.4470473960139136
417,4.41176470588236,3.6484227437191663,0.7633419621631932
418,4.482758620689653,3.6774713537454153,0.8052872669442377
419,4.647160068846801,3.89384358770003,0.7533164811467707
420,4.892703862660941,3.7003149947623606,1.1923888678985803
421,5.034129692832767,3.828235662788135,1.2058940300446324
422,5.276595744680845,3.836687468516296,1.439908276164549
423,5.16949152542372,3.759440351353549,1.4100511740701704
424,5.063291139240511,3.9714422159312015,1.0918489233093096
425,4.621848739495804,4.004874811277029,0.6169739282187754
426,4.435146443514637,4.180860423335866,0.2542860201787711
427,4.587155963302747,4.357976384534556,0.2291795787681909
428,4.655029093931851,4.405038859872432,0.2499902340594184
429,4.639602319801162,4.768991176586885,0.1293888567857237
430,5.198019801980203,4.363934956739644,0.8340848452405583
431,5.263157894736836,4.464077853607059,0.7990800411297769
432,5.237315875613735,3.891614771912985,1.3457011037007498
433,4.711616571892785,4.092117659728017,0.6194989121647678
434,4.365400161681476,4.503053718439639,0.1376535567581625
435,4.673650282030639,4.256076672469205,0.4175736095614342
436,4.819277108433728,4.249234825325729,0.5700422831079992
437,5.702811244979911,5.305350504513624,0.3974607404662862
438,6.169871794871806,4.627802961308461,1.542068833563345
439,6.379585326953752,4.779430086183042,1.60015524077071
440,6.195393169181873,4.074700735004383,2.1206924341774904
441,6.254948535233562,4.15561362672349,2.0993349085100723
442,5.647058823529405,4.81087237928661,0.8361864442427951
443,5.312500000000009,4.53302051310717,0.7794794868928392
444,4.821150855365497,5.88959807470533,1.068447219339833
445,4.809930178432875,5.6609262925332295,0.8509961141003544
446,5.034856700232382,5.877066123229818,0.8422094229974357
447,4.695919938414161,5.527263251561236,0.8313433131470749
448,4.367816091954024,6.02877572870337,1.6609596367493458
449,3.7993920972644313,4.91646163668022,1.1170695394157883
450,3.396226415094339,4.842674240116313,1.4464478250219743
451,2.8485757121439192,4.342197021354214,1.4936213092102948
452,3.0665669409125185,4.721261351462968,1.6546944105504495
453,2.980625931445613,4.981213927791593,2.0005879963459803
454,2.672605790645899,4.506492783406543,1.833886992760644
455,2.818991097922829,4.463316527239903,1.6443254293170737
456,3.189910979228472,4.277688767948647,1.0877777887201754
457,3.182827535159149,4.37521371656684,1.1923861814076906
458,3.023598820059004,4.309577245214765,1.285978425155761
459,3.0147058823529305,4.578833558050617,1.5641276756976863
460,3.1571218795888534,4.1734042675798495,1.016282387990996
461,3.074670571010252,3.3664216817929224,0.2917511107826707
462,2.9927007299270114,4.225038654767557,1.2323379248405455
463,3.279883381924198,4.6446382597399865,1.3647548778157883
464,3.12046444121914,4.227800980341158,1.1073365391220182
465,2.966714905933454,3.7542310035117934,0.7875160975783393
466,3.2537960954446943,3.866343628163873,0.6125475327191783
467,3.2467532467532534,4.019706735713041,0.7729534889597875
468,3.0194104960460155,3.7351155211911866,0.7157050251451711
469,3.1563845050215145,3.6614133292314217,0.5050288242099072
470,3.2211882605583497,4.10584842176447,0.8846601612061207
471,2.9978586723768963,3.709073737916557,0.7112150655396601
472,2.8469750889679624,3.5152130479304846,0.6682379589625222
473,2.840909090909083,3.939539331003607,1.0986302400945245
